fecha_hora_inicio,fecha_hora_fin,precio_total,estado
2025-07-16 07:00:00-04:00,2025-07-16 08:00:00-04:00,18310.00,CONFIRMADA
2025-07-16 09:00:00-04:00,2025-07-16 11:00:00-04:00,19765.00,CONFIRMADA
2025-07-16 11:00:00-04:00,2025-07-16 12:00:00-04:00,11813.00,CONFIRMADA
2025-07-16 12:00:00-04:00,2025-07-16 14:00:00-04:00,22718.00,NO_SHOW
2025-07-16 13:00:00-04:00,2025-07-16 14:00:00-04:00,19616.00,CONFIRMADA
2025-07-16 16:00:00-04:00,2025-07-16 18:00:00-04:00,18692.00,NO_SHOW
2025-07-16 17:00:00-04:00,2025-07-16 19:00:00-04:00,22626.00,PENDIENTE
2025-07-16 18:00:00-04:00,2025-07-16 20:00:00-04:00,17497.00,CONFIRMADA
2025-07-16 18:00:00-04:00,2025-07-16 19:00:00-04:00,19011.00,CONFIRMADA
2025-07-17 06:00:00-04:00,2025-07-17 07:00:00-04:00,21789.00,CONFIRMADA
2025-07-17 08:00:00-04:00,2025-07-17 09:00:00-04:00,18724.00,CONFIRMADA
2025-07-17 09:00:00-04:00,2025-07-17 10:00:00-04:00,11394.00,CONFIRMADA
2025-07-17 11:00:00-04:00,2025-07-17 12:00:00-04:00,15869.00,CONFIRMADA
2025-07-17 13:00:00-04:00,2025-07-17 15:00:00-04:00,17768.00,CONFIRMADA
2025-07-17 13:00:00-04:00,2025-07-17 15:00:00-04:00,12789.00,CONFIRMADA
2025-07-17 14:00:00-04:00,2025-07-17 15:00:00-04:00,11096.00,CONFIRMADA
2025-07-17 15:00:00-04:00,2025-07-17 17:00:00-04:00,15370.00,CONFIRMADA
2025-07-17 18:00:00-04:00,2025-07-17 20:00:00-04:00,10212.00,CONFIRMADA
2025-07-18 04:00:00-04:00,2025-07-18 06:00:00-04:00,15078.00,CONFIRMADA
2025-07-18 05:00:00-04:00,2025-07-18 06:00:00-04:00,20814.00,PENDIENTE
2025-07-18 06:00:00-04:00,2025-07-18 07:00:00-04:00,20916.00,CONFIRMADA
2025-07-18 07:00:00-04:00,2025-07-18 08:00:00-04:00,16664.00,CONFIRMADA
2025-07-18 07:00:00-04:00,2025-07-18 08:00:00-04:00,11621.00,PENDIENTE
2025-07-18 08:00:00-04:00,2025-07-18 09:00:00-04:00,18791.00,CONFIRMADA
2025-07-18 08:00:00-04:00,2025-07-18 10:00:00-04:00,13110.00,CANCELADA
2025-07-18 10:00:00-04:00,2025-07-18 12:00:00-04:00,19890.00,CONFIRMADA
2025-07-18 11:00:00-04:00,2025-07-18 12:00:00-04:00,21301.00,PENDIENTE
2025-07-18 11:00:00-04:00,2025-07-18 13:00:00-04:00,18587.00,CONFIRMADA
2025-07-18 12:00:00-04:00,2025-07-18 13:00:00-04:00,22145.00,CONFIRMADA
2025-07-18 14:00:00-04:00,2025-07-18 15:00:00-04:00,17335.00,CONFIRMADA
2025-07-18 15:00:00-04:00,2025-07-18 17:00:00-04:00,24335.00,CONFIRMADA
2025-07-18 16:00:00-04:00,2025-07-18 18:00:00-04:00,10460.00,CONFIRMADA
2025-07-18 16:00:00-04:00,2025-07-18 18:00:00-04:00,12555.00,CONFIRMADA
2025-07-18 17:00:00-04:00,2025-07-18 18:00:00-04:00,16767.00,CONFIRMADA
2025-07-18 17:00:00-04:00,2025-07-18 18:00:00-04:00,22393.00,PENDIENTE
2025-07-18 17:00:00-04:00,2025-07-18 19:00:00-04:00,21708.00,PENDIENTE
2025-07-19 08:00:00-04:00,2025-07-19 09:00:00-04:00,14232.00,CANCELADA
2025-07-19 08:00:00-04:00,2025-07-19 09:00:00-04:00,20308.00,CONFIRMADA
2025-07-19 14:00:00-04:00,2025-07-19 16:00:00-04:00,19321.00,NO_SHOW
2025-07-19 16:00:00-04:00,2025-07-19 17:00:00-04:00,18897.00,CONFIRMADA
2025-07-19 18:00:00-04:00,2025-07-19 20:00:00-04:00,13863.00,CONFIRMADA
2025-07-20 05:00:00-04:00,2025-07-20 06:00:00-04:00,11327.00,CONFIRMADA
2025-07-20 06:00:00-04:00,2025-07-20 07:00:00-04:00,16930.00,NO_SHOW
2025-07-20 09:00:00-04:00,2025-07-20 11:00:00-04:00,14923.00,CONFIRMADA
2025-07-20 10:00:00-04:00,2025-07-20 11:00:00-04:00,10454.00,CONFIRMADA
2025-07-20 10:00:00-04:00,2025-07-20 12:00:00-04:00,16670.00,CONFIRMADA
2025-07-20 13:00:00-04:00,2025-07-20 14:00:00-04:00,15358.00,CANCELADA
2025-07-20 17:00:00-04:00,2025-07-20 18:00:00-04:00,22402.00,PENDIENTE
2025-07-21 05:00:00-04:00,2025-07-21 06:00:00-04:00,10367.00,CONFIRMADA
2025-07-21 05:00:00-04:00,2025-07-21 07:00:00-04:00,23308.00,CONFIRMADA
2025-07-21 10:00:00-04:00,2025-07-21 11:00:00-04:00,14368.00,CONFIRMADA
2025-07-21 10:00:00-04:00,2025-07-21 12:00:00-04:00,20250.00,CANCELADA
2025-07-21 10:00:00-04:00,2025-07-21 12:00:00-04:00,10751.00,CONFIRMADA
2025-07-21 11:00:00-04:00,2025-07-21 12:00:00-04:00,13288.00,CONFIRMADA
2025-07-21 11:00:00-04:00,2025-07-21 12:00:00-04:00,24639.00,NO_SHOW
2025-07-21 12:00:00-04:00,2025-07-21 13:00:00-04:00,23334.00,PENDIENTE
2025-07-21 14:00:00-04:00,2025-07-21 16:00:00-04:00,17727.00,PENDIENTE
2025-07-21 15:00:00-04:00,2025-07-21 17:00:00-04:00,13514.00,PENDIENTE
2025-07-22 04:00:00-04:00,2025-07-22 05:00:00-04:00,18674.00,CONFIRMADA
2025-07-22 06:00:00-04:00,2025-07-22 07:00:00-04:00,11615.00,CONFIRMADA
2025-07-22 09:00:00-04:00,2025-07-22 10:00:00-04:00,17683.00,NO_SHOW
2025-07-22 09:00:00-04:00,2025-07-22 10:00:00-04:00,16586.00,CONFIRMADA
2025-07-22 11:00:00-04:00,2025-07-22 12:00:00-04:00,11028.00,CONFIRMADA
2025-07-22 12:00:00-04:00,2025-07-22 13:00:00-04:00,12800.00,CONFIRMADA
2025-07-22 13:00:00-04:00,2025-07-22 14:00:00-04:00,15685.00,PENDIENTE
2025-07-22 14:00:00-04:00,2025-07-22 15:00:00-04:00,21915.00,NO_SHOW
2025-07-22 14:00:00-04:00,2025-07-22 16:00:00-04:00,10387.00,PENDIENTE
2025-07-22 15:00:00-04:00,2025-07-22 16:00:00-04:00,10129.00,NO_SHOW
2025-07-22 15:00:00-04:00,2025-07-22 16:00:00-04:00,19363.00,NO_SHOW
2025-07-22 15:00:00-04:00,2025-07-22 17:00:00-04:00,23726.00,CONFIRMADA
2025-07-22 16:00:00-04:00,2025-07-22 18:00:00-04:00,14792.00,NO_SHOW
2025-07-22 17:00:00-04:00,2025-07-22 19:00:00-04:00,24624.00,CONFIRMADA
2025-07-23 04:00:00-04:00,2025-07-23 05:00:00-04:00,20121.00,CONFIRMADA
2025-07-23 05:00:00-04:00,2025-07-23 07:00:00-04:00,23484.00,CONFIRMADA
2025-07-23 07:00:00-04:00,2025-07-23 08:00:00-04:00,13563.00,CONFIRMADA
2025-07-23 08:00:00-04:00,2025-07-23 09:00:00-04:00,13712.00,CONFIRMADA
2025-07-23 08:00:00-04:00,2025-07-23 09:00:00-04:00,18403.00,CONFIRMADA
2025-07-23 09:00:00-04:00,2025-07-23 11:00:00-04:00,12964.00,PENDIENTE
2025-07-23 09:00:00-04:00,2025-07-23 11:00:00-04:00,14623.00,CONFIRMADA
2025-07-23 11:00:00-04:00,2025-07-23 13:00:00-04:00,23873.00,CONFIRMADA
2025-07-23 12:00:00-04:00,2025-07-23 14:00:00-04:00,23889.00,CANCELADA
2025-07-23 14:00:00-04:00,2025-07-23 16:00:00-04:00,14321.00,CONFIRMADA
2025-07-23 15:00:00-04:00,2025-07-23 17:00:00-04:00,14422.00,CONFIRMADA
2025-07-23 16:00:00-04:00,2025-07-23 18:00:00-04:00,13809.00,CANCELADA
2025-07-23 17:00:00-04:00,2025-07-23 18:00:00-04:00,23684.00,CONFIRMADA
2025-07-23 17:00:00-04:00,2025-07-23 19:00:00-04:00,11679.00,CANCELADA
2025-07-23 17:00:00-04:00,2025-07-23 18:00:00-04:00,22599.00,CONFIRMADA
2025-07-24 05:00:00-04:00,2025-07-24 07:00:00-04:00,17433.00,CONFIRMADA
2025-07-24 08:00:00-04:00,2025-07-24 09:00:00-04:00,15681.00,CONFIRMADA
2025-07-24 08:00:00-04:00,2025-07-24 09:00:00-04:00,19327.00,CONFIRMADA
2025-07-24 09:00:00-04:00,2025-07-24 11:00:00-04:00,23790.00,NO_SHOW
2025-07-24 10:00:00-04:00,2025-07-24 12:00:00-04:00,19755.00,CONFIRMADA
2025-07-24 11:00:00-04:00,2025-07-24 12:00:00-04:00,18271.00,NO_SHOW
2025-07-24 11:00:00-04:00,2025-07-24 13:00:00-04:00,22916.00,CONFIRMADA
2025-07-24 13:00:00-04:00,2025-07-24 15:00:00-04:00,22820.00,CONFIRMADA
2025-07-25 04:00:00-04:00,2025-07-25 05:00:00-04:00,17982.00,CONFIRMADA
2025-07-25 06:00:00-04:00,2025-07-25 07:00:00-04:00,20722.00,CONFIRMADA
2025-07-25 08:00:00-04:00,2025-07-25 09:00:00-04:00,10127.00,CONFIRMADA
2025-07-25 08:00:00-04:00,2025-07-25 09:00:00-04:00,10854.00,PENDIENTE
2025-07-25 09:00:00-04:00,2025-07-25 11:00:00-04:00,24186.00,CONFIRMADA
2025-07-25 10:00:00-04:00,2025-07-25 12:00:00-04:00,24936.00,PENDIENTE
2025-07-25 10:00:00-04:00,2025-07-25 12:00:00-04:00,13960.00,CONFIRMADA
2025-07-25 12:00:00-04:00,2025-07-25 14:00:00-04:00,11109.00,CONFIRMADA
2025-07-25 17:00:00-04:00,2025-07-25 18:00:00-04:00,10129.00,CANCELADA
2025-07-25 17:00:00-04:00,2025-07-25 18:00:00-04:00,21932.00,CONFIRMADA
2025-07-25 17:00:00-04:00,2025-07-25 18:00:00-04:00,18287.00,CONFIRMADA
2025-07-25 18:00:00-04:00,2025-07-25 20:00:00-04:00,13867.00,PENDIENTE
2025-07-26 05:00:00-04:00,2025-07-26 06:00:00-04:00,21652.00,NO_SHOW
2025-07-26 06:00:00-04:00,2025-07-26 08:00:00-04:00,17149.00,CONFIRMADA
2025-07-26 07:00:00-04:00,2025-07-26 08:00:00-04:00,20298.00,PENDIENTE
2025-07-26 11:00:00-04:00,2025-07-26 12:00:00-04:00,23406.00,CONFIRMADA
2025-07-26 11:00:00-04:00,2025-07-26 13:00:00-04:00,22855.00,PENDIENTE
2025-07-26 11:00:00-04:00,2025-07-26 13:00:00-04:00,13866.00,CONFIRMADA
2025-07-26 13:00:00-04:00,2025-07-26 15:00:00-04:00,21132.00,CONFIRMADA
2025-07-26 15:00:00-04:00,2025-07-26 17:00:00-04:00,22759.00,CONFIRMADA
2025-07-27 04:00:00-04:00,2025-07-27 06:00:00-04:00,24790.00,CONFIRMADA
2025-07-27 04:00:00-04:00,2025-07-27 06:00:00-04:00,16318.00,PENDIENTE
2025-07-27 04:00:00-04:00,2025-07-27 05:00:00-04:00,13333.00,PENDIENTE
2025-07-27 05:00:00-04:00,2025-07-27 07:00:00-04:00,17669.00,PENDIENTE
2025-07-27 05:00:00-04:00,2025-07-27 06:00:00-04:00,20116.00,CONFIRMADA
2025-07-27 10:00:00-04:00,2025-07-27 12:00:00-04:00,17602.00,PENDIENTE
2025-07-27 11:00:00-04:00,2025-07-27 12:00:00-04:00,19066.00,CANCELADA
2025-07-27 11:00:00-04:00,2025-07-27 13:00:00-04:00,21329.00,CONFIRMADA
2025-07-27 11:00:00-04:00,2025-07-27 13:00:00-04:00,20435.00,CANCELADA
2025-07-27 12:00:00-04:00,2025-07-27 13:00:00-04:00,22232.00,CONFIRMADA
2025-07-27 13:00:00-04:00,2025-07-27 15:00:00-04:00,20681.00,PENDIENTE
2025-07-27 14:00:00-04:00,2025-07-27 15:00:00-04:00,21874.00,CONFIRMADA
2025-07-27 14:00:00-04:00,2025-07-27 16:00:00-04:00,16104.00,CONFIRMADA
2025-07-27 16:00:00-04:00,2025-07-27 17:00:00-04:00,17976.00,CONFIRMADA
2025-07-27 16:00:00-04:00,2025-07-27 17:00:00-04:00,15407.00,CONFIRMADA
2025-07-28 06:00:00-04:00,2025-07-28 07:00:00-04:00,21987.00,CONFIRMADA
2025-07-28 07:00:00-04:00,2025-07-28 09:00:00-04:00,13266.00,CONFIRMADA
2025-07-28 07:00:00-04:00,2025-07-28 08:00:00-04:00,22194.00,CONFIRMADA
2025-07-28 08:00:00-04:00,2025-07-28 10:00:00-04:00,20963.00,PENDIENTE
2025-07-28 08:00:00-04:00,2025-07-28 10:00:00-04:00,15396.00,NO_SHOW
2025-07-28 08:00:00-04:00,2025-07-28 10:00:00-04:00,21307.00,NO_SHOW
2025-07-28 08:00:00-04:00,2025-07-28 09:00:00-04:00,24433.00,PENDIENTE
2025-07-28 12:00:00-04:00,2025-07-28 14:00:00-04:00,16948.00,CONFIRMADA
2025-07-28 13:00:00-04:00,2025-07-28 15:00:00-04:00,20453.00,CONFIRMADA
2025-07-28 14:00:00-04:00,2025-07-28 16:00:00-04:00,17092.00,CONFIRMADA
2025-07-28 15:00:00-04:00,2025-07-28 17:00:00-04:00,20339.00,CONFIRMADA
2025-07-28 15:00:00-04:00,2025-07-28 16:00:00-04:00,20946.00,CANCELADA
2025-07-28 15:00:00-04:00,2025-07-28 16:00:00-04:00,20144.00,NO_SHOW
2025-07-28 15:00:00-04:00,2025-07-28 17:00:00-04:00,19842.00,CONFIRMADA
2025-07-28 17:00:00-04:00,2025-07-28 19:00:00-04:00,19073.00,CONFIRMADA
2025-07-29 04:00:00-04:00,2025-07-29 05:00:00-04:00,23642.00,PENDIENTE
2025-07-29 07:00:00-04:00,2025-07-29 08:00:00-04:00,16642.00,CONFIRMADA
2025-07-29 08:00:00-04:00,2025-07-29 09:00:00-04:00,13921.00,CONFIRMADA
2025-07-29 08:00:00-04:00,2025-07-29 09:00:00-04:00,19709.00,CANCELADA
2025-07-29 10:00:00-04:00,2025-07-29 12:00:00-04:00,16968.00,CONFIRMADA
2025-07-29 10:00:00-04:00,2025-07-29 11:00:00-04:00,22660.00,PENDIENTE
2025-07-29 11:00:00-04:00,2025-07-29 12:00:00-04:00,18171.00,PENDIENTE
2025-07-29 13:00:00-04:00,2025-07-29 15:00:00-04:00,20991.00,CONFIRMADA
2025-07-29 15:00:00-04:00,2025-07-29 17:00:00-04:00,13430.00,CONFIRMADA
2025-07-29 17:00:00-04:00,2025-07-29 18:00:00-04:00,22180.00,CONFIRMADA
2025-07-30 04:00:00-04:00,2025-07-30 06:00:00-04:00,10455.00,CONFIRMADA
2025-07-30 05:00:00-04:00,2025-07-30 06:00:00-04:00,23606.00,NO_SHOW
2025-07-30 06:00:00-04:00,2025-07-30 08:00:00-04:00,24216.00,CANCELADA
2025-07-30 08:00:00-04:00,2025-07-30 10:00:00-04:00,19347.00,CANCELADA
2025-07-30 09:00:00-04:00,2025-07-30 10:00:00-04:00,24544.00,CONFIRMADA
2025-07-30 11:00:00-04:00,2025-07-30 12:00:00-04:00,22192.00,CONFIRMADA
2025-07-30 14:00:00-04:00,2025-07-30 16:00:00-04:00,21667.00,NO_SHOW
2025-07-31 04:00:00-04:00,2025-07-31 05:00:00-04:00,10228.00,CONFIRMADA
2025-07-31 07:00:00-04:00,2025-07-31 08:00:00-04:00,21531.00,CONFIRMADA
2025-07-31 08:00:00-04:00,2025-07-31 10:00:00-04:00,23698.00,PENDIENTE
2025-07-31 10:00:00-04:00,2025-07-31 11:00:00-04:00,19134.00,CONFIRMADA
2025-07-31 11:00:00-04:00,2025-07-31 12:00:00-04:00,23460.00,PENDIENTE
2025-07-31 11:00:00-04:00,2025-07-31 13:00:00-04:00,11881.00,PENDIENTE
2025-07-31 17:00:00-04:00,2025-07-31 18:00:00-04:00,22565.00,CONFIRMADA
2025-08-01 04:00:00-04:00,2025-08-01 06:00:00-04:00,12668.00,NO_SHOW
2025-08-01 05:00:00-04:00,2025-08-01 06:00:00-04:00,15224.00,NO_SHOW
2025-08-01 05:00:00-04:00,2025-08-01 06:00:00-04:00,11390.00,CANCELADA
2025-08-01 08:00:00-04:00,2025-08-01 09:00:00-04:00,15639.00,CONFIRMADA
2025-08-01 09:00:00-04:00,2025-08-01 10:00:00-04:00,24205.00,CONFIRMADA
2025-08-01 10:00:00-04:00,2025-08-01 11:00:00-04:00,24608.00,PENDIENTE
2025-08-01 11:00:00-04:00,2025-08-01 12:00:00-04:00,11485.00,NO_SHOW
2025-08-01 12:00:00-04:00,2025-08-01 14:00:00-04:00,19657.00,PENDIENTE
2025-08-01 12:00:00-04:00,2025-08-01 14:00:00-04:00,14839.00,CONFIRMADA
2025-08-01 13:00:00-04:00,2025-08-01 14:00:00-04:00,18511.00,PENDIENTE
2025-08-01 17:00:00-04:00,2025-08-01 19:00:00-04:00,15762.00,CONFIRMADA
2025-08-01 17:00:00-04:00,2025-08-01 18:00:00-04:00,15593.00,CONFIRMADA
2025-08-02 10:00:00-04:00,2025-08-02 12:00:00-04:00,14296.00,PENDIENTE
2025-08-02 10:00:00-04:00,2025-08-02 11:00:00-04:00,24208.00,CONFIRMADA
2025-08-02 10:00:00-04:00,2025-08-02 12:00:00-04:00,13922.00,NO_SHOW
2025-08-02 12:00:00-04:00,2025-08-02 14:00:00-04:00,19752.00,CANCELADA
2025-08-02 12:00:00-04:00,2025-08-02 14:00:00-04:00,24092.00,CONFIRMADA
2025-08-02 12:00:00-04:00,2025-08-02 14:00:00-04:00,15752.00,CONFIRMADA
2025-08-02 15:00:00-04:00,2025-08-02 17:00:00-04:00,17824.00,CONFIRMADA
2025-08-02 15:00:00-04:00,2025-08-02 17:00:00-04:00,17777.00,CANCELADA
2025-08-02 15:00:00-04:00,2025-08-02 16:00:00-04:00,14869.00,CONFIRMADA
2025-08-02 16:00:00-04:00,2025-08-02 18:00:00-04:00,21406.00,CONFIRMADA
2025-08-02 17:00:00-04:00,2025-08-02 19:00:00-04:00,24193.00,CANCELADA
2025-08-03 04:00:00-04:00,2025-08-03 05:00:00-04:00,15787.00,CONFIRMADA
2025-08-03 05:00:00-04:00,2025-08-03 06:00:00-04:00,24172.00,CONFIRMADA
2025-08-03 05:00:00-04:00,2025-08-03 06:00:00-04:00,13600.00,PENDIENTE
2025-08-03 10:00:00-04:00,2025-08-03 12:00:00-04:00,18494.00,CONFIRMADA
2025-08-03 11:00:00-04:00,2025-08-03 12:00:00-04:00,13560.00,CONFIRMADA
2025-08-03 11:00:00-04:00,2025-08-03 12:00:00-04:00,19626.00,PENDIENTE
2025-08-03 11:00:00-04:00,2025-08-03 13:00:00-04:00,19065.00,CONFIRMADA
2025-08-03 12:00:00-04:00,2025-08-03 13:00:00-04:00,23823.00,CONFIRMADA
2025-08-03 12:00:00-04:00,2025-08-03 14:00:00-04:00,12749.00,CONFIRMADA
2025-08-03 15:00:00-04:00,2025-08-03 16:00:00-04:00,17811.00,CONFIRMADA
2025-08-03 17:00:00-04:00,2025-08-03 19:00:00-04:00,24614.00,CANCELADA
2025-08-04 04:00:00-04:00,2025-08-04 05:00:00-04:00,19731.00,CONFIRMADA
2025-08-04 07:00:00-04:00,2025-08-04 09:00:00-04:00,15152.00,CONFIRMADA
2025-08-04 08:00:00-04:00,2025-08-04 09:00:00-04:00,13889.00,PENDIENTE
2025-08-04 10:00:00-04:00,2025-08-04 12:00:00-04:00,11998.00,PENDIENTE
2025-08-04 15:00:00-04:00,2025-08-04 17:00:00-04:00,14259.00,NO_SHOW
2025-08-04 15:00:00-04:00,2025-08-04 17:00:00-04:00,22627.00,CONFIRMADA
2025-08-04 15:00:00-04:00,2025-08-04 16:00:00-04:00,19546.00,PENDIENTE
2025-08-04 16:00:00-04:00,2025-08-04 17:00:00-04:00,10921.00,CONFIRMADA
2025-08-04 17:00:00-04:00,2025-08-04 18:00:00-04:00,11300.00,CANCELADA
2025-08-04 17:00:00-04:00,2025-08-04 18:00:00-04:00,14219.00,PENDIENTE
2025-08-05 04:00:00-04:00,2025-08-05 05:00:00-04:00,23196.00,CONFIRMADA
2025-08-05 09:00:00-04:00,2025-08-05 11:00:00-04:00,14609.00,CONFIRMADA
2025-08-05 10:00:00-04:00,2025-08-05 12:00:00-04:00,20344.00,CONFIRMADA
2025-08-05 12:00:00-04:00,2025-08-05 14:00:00-04:00,23019.00,PENDIENTE
2025-08-05 13:00:00-04:00,2025-08-05 15:00:00-04:00,13167.00,CANCELADA
2025-08-05 14:00:00-04:00,2025-08-05 16:00:00-04:00,24612.00,CANCELADA
2025-08-05 14:00:00-04:00,2025-08-05 16:00:00-04:00,14687.00,PENDIENTE
2025-08-05 14:00:00-04:00,2025-08-05 15:00:00-04:00,16105.00,CONFIRMADA
2025-08-06 08:00:00-04:00,2025-08-06 09:00:00-04:00,16354.00,PENDIENTE
2025-08-06 09:00:00-04:00,2025-08-06 11:00:00-04:00,23756.00,NO_SHOW
2025-08-06 09:00:00-04:00,2025-08-06 10:00:00-04:00,18208.00,CONFIRMADA
2025-08-06 12:00:00-04:00,2025-08-06 14:00:00-04:00,23189.00,CONFIRMADA
2025-08-06 12:00:00-04:00,2025-08-06 14:00:00-04:00,23493.00,PENDIENTE
2025-08-06 13:00:00-04:00,2025-08-06 14:00:00-04:00,19392.00,CONFIRMADA
2025-08-06 13:00:00-04:00,2025-08-06 15:00:00-04:00,19176.00,CONFIRMADA
2025-08-06 15:00:00-04:00,2025-08-06 17:00:00-04:00,19210.00,CONFIRMADA
2025-08-06 15:00:00-04:00,2025-08-06 17:00:00-04:00,15790.00,CONFIRMADA
2025-08-06 17:00:00-04:00,2025-08-06 18:00:00-04:00,14127.00,PENDIENTE
2025-08-07 04:00:00-04:00,2025-08-07 05:00:00-04:00,10335.00,CONFIRMADA
2025-08-07 04:00:00-04:00,2025-08-07 06:00:00-04:00,15251.00,CONFIRMADA
2025-08-07 06:00:00-04:00,2025-08-07 08:00:00-04:00,16017.00,CONFIRMADA
2025-08-07 10:00:00-04:00,2025-08-07 12:00:00-04:00,16720.00,CONFIRMADA
2025-08-07 11:00:00-04:00,2025-08-07 12:00:00-04:00,14219.00,CONFIRMADA
2025-08-07 14:00:00-04:00,2025-08-07 15:00:00-04:00,14782.00,CONFIRMADA
2025-08-07 14:00:00-04:00,2025-08-07 16:00:00-04:00,20822.00,PENDIENTE
2025-08-07 15:00:00-04:00,2025-08-07 17:00:00-04:00,20520.00,CONFIRMADA
2025-08-07 16:00:00-04:00,2025-08-07 17:00:00-04:00,21019.00,CONFIRMADA
2025-08-07 16:00:00-04:00,2025-08-07 17:00:00-04:00,12241.00,CONFIRMADA
2025-08-07 18:00:00-04:00,2025-08-07 20:00:00-04:00,12518.00,CONFIRMADA
2025-08-08 04:00:00-04:00,2025-08-08 05:00:00-04:00,24228.00,CONFIRMADA
2025-08-08 04:00:00-04:00,2025-08-08 06:00:00-04:00,22194.00,CONFIRMADA
2025-08-08 04:00:00-04:00,2025-08-08 05:00:00-04:00,11507.00,CONFIRMADA
2025-08-08 04:00:00-04:00,2025-08-08 06:00:00-04:00,22227.00,CONFIRMADA
2025-08-08 06:00:00-04:00,2025-08-08 07:00:00-04:00,12408.00,CONFIRMADA
2025-08-08 06:00:00-04:00,2025-08-08 08:00:00-04:00,17048.00,CONFIRMADA
2025-08-08 10:00:00-04:00,2025-08-08 11:00:00-04:00,13982.00,CONFIRMADA
2025-08-08 11:00:00-04:00,2025-08-08 13:00:00-04:00,19283.00,CONFIRMADA
2025-08-08 13:00:00-04:00,2025-08-08 15:00:00-04:00,23195.00,CONFIRMADA
2025-08-08 16:00:00-04:00,2025-08-08 18:00:00-04:00,20901.00,CONFIRMADA
2025-08-09 04:00:00-04:00,2025-08-09 05:00:00-04:00,16039.00,CONFIRMADA
2025-08-09 05:00:00-04:00,2025-08-09 07:00:00-04:00,13462.00,CONFIRMADA
2025-08-09 09:00:00-04:00,2025-08-09 10:00:00-04:00,18036.00,CONFIRMADA
2025-08-09 11:00:00-04:00,2025-08-09 13:00:00-04:00,12574.00,CONFIRMADA
2025-08-09 11:00:00-04:00,2025-08-09 12:00:00-04:00,20144.00,CONFIRMADA
2025-08-09 15:00:00-04:00,2025-08-09 17:00:00-04:00,19958.00,CONFIRMADA
2025-08-09 15:00:00-04:00,2025-08-09 17:00:00-04:00,17786.00,CONFIRMADA
2025-08-09 16:00:00-04:00,2025-08-09 18:00:00-04:00,18538.00,CONFIRMADA
2025-08-09 18:00:00-04:00,2025-08-09 20:00:00-04:00,12811.00,CONFIRMADA
2025-08-10 05:00:00-04:00,2025-08-10 06:00:00-04:00,13100.00,CANCELADA
2025-08-10 11:00:00-04:00,2025-08-10 13:00:00-04:00,21885.00,CONFIRMADA
2025-08-10 12:00:00-04:00,2025-08-10 14:00:00-04:00,24750.00,CONFIRMADA
2025-08-10 15:00:00-04:00,2025-08-10 17:00:00-04:00,24156.00,PENDIENTE
2025-08-10 15:00:00-04:00,2025-08-10 16:00:00-04:00,17024.00,CONFIRMADA
2025-08-10 17:00:00-04:00,2025-08-10 19:00:00-04:00,19770.00,CONFIRMADA
2025-08-10 18:00:00-04:00,2025-08-10 20:00:00-04:00,18458.00,NO_SHOW
2025-08-11 04:00:00-04:00,2025-08-11 05:00:00-04:00,18991.00,NO_SHOW
2025-08-11 04:00:00-04:00,2025-08-11 05:00:00-04:00,12135.00,CONFIRMADA
2025-08-11 05:00:00-04:00,2025-08-11 07:00:00-04:00,20441.00,CONFIRMADA
2025-08-11 06:00:00-04:00,2025-08-11 08:00:00-04:00,20760.00,CONFIRMADA
2025-08-11 08:00:00-04:00,2025-08-11 09:00:00-04:00,18428.00,CONFIRMADA
2025-08-11 10:00:00-04:00,2025-08-11 11:00:00-04:00,15037.00,CONFIRMADA
2025-08-11 10:00:00-04:00,2025-08-11 12:00:00-04:00,16133.00,PENDIENTE
2025-08-11 11:00:00-04:00,2025-08-11 13:00:00-04:00,24548.00,CONFIRMADA
2025-08-11 11:00:00-04:00,2025-08-11 12:00:00-04:00,12359.00,CONFIRMADA
2025-08-11 11:00:00-04:00,2025-08-11 12:00:00-04:00,14876.00,NO_SHOW
2025-08-11 14:00:00-04:00,2025-08-11 15:00:00-04:00,23925.00,CONFIRMADA
2025-08-11 18:00:00-04:00,2025-08-11 19:00:00-04:00,12509.00,NO_SHOW
2025-08-12 05:00:00-04:00,2025-08-12 06:00:00-04:00,20779.00,NO_SHOW
2025-08-12 05:00:00-04:00,2025-08-12 07:00:00-04:00,15161.00,CONFIRMADA
2025-08-12 05:00:00-04:00,2025-08-12 06:00:00-04:00,19347.00,CONFIRMADA
2025-08-12 06:00:00-04:00,2025-08-12 08:00:00-04:00,20193.00,CONFIRMADA
2025-08-12 07:00:00-04:00,2025-08-12 09:00:00-04:00,12904.00,CONFIRMADA
2025-08-12 08:00:00-04:00,2025-08-12 10:00:00-04:00,24489.00,PENDIENTE
2025-08-12 08:00:00-04:00,2025-08-12 10:00:00-04:00,11454.00,CONFIRMADA
2025-08-12 10:00:00-04:00,2025-08-12 11:00:00-04:00,16483.00,PENDIENTE
2025-08-12 11:00:00-04:00,2025-08-12 12:00:00-04:00,14936.00,PENDIENTE
2025-08-12 16:00:00-04:00,2025-08-12 17:00:00-04:00,19926.00,CANCELADA
2025-08-13 10:00:00-04:00,2025-08-13 12:00:00-04:00,10194.00,PENDIENTE
2025-08-13 11:00:00-04:00,2025-08-13 12:00:00-04:00,13179.00,CONFIRMADA
2025-08-13 15:00:00-04:00,2025-08-13 16:00:00-04:00,18941.00,PENDIENTE
